"Order_ID";"Order_Date";"Order_Priority";"Ord_id";"DaysTakenForDelivery";"Date_Ordered"
46721;"2009-09-13";"MEDIUM";3454;0;""
46725;"2010-09-20";"NOT SPECIFIED";2519;0;""
46726;"2012-07-05";"NOT SPECIFIED";1112;0;""
46756;"2009-10-11";"MEDIUM";453;0;""
46787;"2012-03-29";"MEDIUM";2520;0;""
46848;"2009-11-10";"MEDIUM";2939;0;""
46849;"2010-12-13";"NOT SPECIFIED";840;0;""
46852;"2012-01-28";"NOT SPECIFIED";3455;0;""
46853;"2009-05-22";"LOW";1604;0;""
46855;"2010-03-05";"HIGH";1605;0;""
46880;"2010-07-03";"CRITICAL";4727;0;""
46881;"2009-10-06";"CRITICAL";3740;0;""
46884;"2009-01-17";"MEDIUM";1300;0;""
46885;"2011-06-07";"LOW";988;0;""
46912;"2012-06-30";"LOW";274;0;""
46916;"2011-10-03";"HIGH";2521;0;""
46919;"2009-06-18";"LOW";1606;0;""
46948;"2010-05-20";"LOW";989;0;""
46949;"2010-03-07";"HIGH";3456;0;""
46951;"2011-11-17";"CRITICAL";3457;0;""
46977;"2012-05-07";"MEDIUM";1607;0;""
46979;"2012-07-16";"LOW";3741;0;""
46980;"2011-01-17";"CRITICAL";275;0;""
46981;"2009-02-07";"MEDIUM";4085;0;""
47009;"2009-06-04";"CRITICAL";2940;0;""
47010;"2011-10-03";"CRITICAL";4086;0;""
47011;"2009-02-19";"HIGH";4728;0;""
47012;"2010-05-13";"LOW";2317;0;""
47014;"2012-05-13";"CRITICAL";3988;0;""
47015;"2011-02-13";"NOT SPECIFIED";3908;0;""
47040;"2010-08-16";"HIGH";3742;0;""
47041;"2012-04-01";"NOT SPECIFIED";1608;0;""
47042;"2012-03-02";"CRITICAL";1113;0;""
47075;"2011-10-17";"MEDIUM";3458;0;""
47078;"2010-04-19";"MEDIUM";3103;0;""
47079;"2011-12-16";"CRITICAL";3183;0;""
47106;"2011-10-25";"MEDIUM";2054;0;""
47108;"2009-10-15";"NOT SPECIFIED";841;0;""
47109;"2011-09-11";"HIGH";2174;0;""
47136;"2011-01-24";"MEDIUM";1953;0;""
47138;"2009-01-09";"LOW";2941;0;""
47168;"2009-06-21";"NOT SPECIFIED";1267;0;""
47169;"2010-03-03";"MEDIUM";2055;0;""
47171;"2010-01-07";"MEDIUM";1211;0;""
47173;"2009-09-01";"NOT SPECIFIED";4204;0;""
47174;"2011-09-16";"CRITICAL";1114;0;""
47175;"2010-04-25";"NOT SPECIFIED";3909;0;""
47201;"2009-12-28";"CRITICAL";4729;0;""
47203;"2009-12-18";"CRITICAL";3910;0;""
47207;"2009-12-18";"LOW";5227;0;""
47232;"2010-08-17";"NOT SPECIFIED";3685;0;""
47236;"2011-10-02";"HIGH";2942;0;""
47265;"2011-12-10";"CRITICAL";2522;0;""
47267;"2010-12-29";"MEDIUM";990;0;""
47270;"2010-08-02";"CRITICAL";3911;0;""
47271;"2011-07-28";"MEDIUM";4205;0;""
47301;"2011-07-17";"LOW";1609;0;""
47303;"2011-12-05";"MEDIUM";2772;0;""
47329;"2010-02-10";"LOW";4928;0;""
47333;"2011-09-07";"CRITICAL";991;0;""
47360;"2010-10-08";"NOT SPECIFIED";5502;0;""
47367;"2011-04-16";"MEDIUM";570;0;""
47398;"2011-06-17";"MEDIUM";3618;0;""
47399;"2012-08-01";"LOW";3459;0;""
47456;"2012-05-31";"LOW";5324;0;""
47457;"2009-06-03";"LOW";4730;0;""
47459;"2011-08-17";"NOT SPECIFIED";3006;0;""
47460;"2010-10-10";"CRITICAL";276;0;""
47461;"2010-04-25";"HIGH";4929;0;""
47462;"2011-06-09";"HIGH";277;0;""
47492;"2011-07-23";"HIGH";2773;0;""
47493;"2009-02-11";"CRITICAL";3460;0;""
47494;"2009-07-01";"HIGH";3184;0;""
47520;"2009-10-07";"NOT SPECIFIED";842;0;""
47522;"2012-10-23";"HIGH";4731;0;""
47524;"2010-04-15";"MEDIUM";3912;0;""
47525;"2011-03-03";"MEDIUM";4930;0;""
47527;"2010-09-17";"MEDIUM";843;0;""
47553;"2011-05-22";"MEDIUM";4732;0;""
47554;"2010-03-13";"LOW";3619;0;""
47556;"2010-07-25";"LOW";2175;0;""
47584;"2010-07-27";"CRITICAL";4733;0;""
47591;"2012-01-02";"CRITICAL";4306;0;""
47617;"2009-12-08";"NOT SPECIFIED";2227;0;""
47620;"2012-06-26";"LOW";278;0;""
47621;"2009-07-11";"CRITICAL";2318;0;""
47622;"2012-09-12";"NOT SPECIFIED";3185;0;""
47682;"2012-11-16";"NOT SPECIFIED";2774;0;""
47683;"2010-09-01";"LOW";4734;0;""
47686;"2012-10-11";"NOT SPECIFIED";2943;0;""
47712;"2010-07-13";"LOW";2176;0;""
47713;"2009-07-03";"HIGH";844;0;""
47714;"2011-03-10";"MEDIUM";454;0;""
47717;"2011-12-17";"NOT SPECIFIED";4087;0;""
47747;"2011-11-21";"HIGH";3104;0;""
47749;"2010-03-16";"MEDIUM";279;0;""
47750;"2010-06-15";"LOW";571;0;""
47777;"2012-11-25";"LOW";3461;0;""
47778;"2010-02-14";"CRITICAL";5325;0;""
47810;"2011-08-14";"CRITICAL";3105;0;""
47813;"2009-08-27";"HIGH";1954;0;""
47815;"2012-12-30";"NOT SPECIFIED";4206;0;""
47842;"2010-05-12";"MEDIUM";2228;0;""
47844;"2010-12-12";"CRITICAL";3462;0;""
47846;"2012-08-11";"HIGH";455;0;""
47872;"2009-06-12";"CRITICAL";4735;0;""
47873;"2010-11-13";"CRITICAL";280;0;""
47876;"2009-12-25";"HIGH";456;0;""
47877;"2009-08-28";"MEDIUM";4736;0;""
47879;"2012-01-11";"CRITICAL";4737;0;""
47909;"2010-03-09";"MEDIUM";4207;0;""
47910;"2009-08-15";"HIGH";4738;0;""
47938;"2009-06-24";"LOW";3186;0;""
47941;"2009-08-08";"HIGH";3463;0;""
47942;"2010-02-27";"MEDIUM";3989;0;""
47943;"2009-11-14";"MEDIUM";281;0;""
47971;"2012-10-29";"HIGH";2944;0;""
47972;"2010-10-11";"MEDIUM";4739;0;""
47974;"2009-08-31";"MEDIUM";5326;0;""
48000;"2012-08-13";"HIGH";5471;0;""
48003;"2012-01-26";"MEDIUM";1610;0;""
48032;"2010-08-26";"HIGH";3187;0;""
48034;"2009-07-14";"NOT SPECIFIED";1115;0;""
48035;"2009-03-31";"CRITICAL";3913;0;""
48067;"2012-06-29";"LOW";457;0;""
48071;"2011-03-03";"LOW";2056;0;""
48096;"2009-06-12";"HIGH";3914;0;""
48101;"2011-09-12";"HIGH";282;0;""
48128;"2012-04-11";"MEDIUM";3990;0;""
48135;"2009-04-19";"HIGH";2177;0;""
48161;"2011-05-23";"NOT SPECIFIED";2178;0;""
48164;"2011-10-29";"HIGH";1116;0;""
48165;"2010-11-05";"HIGH";660;0;""
48167;"2009-09-06";"CRITICAL";992;0;""
48192;"2009-12-16";"CRITICAL";4740;0;""
48195;"2010-11-27";"NOT SPECIFIED";1611;0;""
48197;"2012-05-05";"NOT SPECIFIED";661;0;""
48198;"2009-11-20";"CRITICAL";1769;0;""
48199;"2009-01-18";"NOT SPECIFIED";458;0;""
48226;"2009-01-06";"LOW";1853;0;""
48230;"2009-02-25";"NOT SPECIFIED";993;0;""
48257;"2009-04-22";"LOW";4088;0;""
48261;"2011-03-18";"MEDIUM";2945;0;""
48263;"2010-03-09";"MEDIUM";1955;0;""
48288;"2011-07-22";"MEDIUM";4741;0;""
48293;"2012-04-09";"CRITICAL";4742;0;""
48294;"2010-05-26";"HIGH";4743;0;""
48295;"2009-11-23";"MEDIUM";283;0;""
48321;"2010-07-29";"HIGH";5006;0;""
48322;"2012-03-04";"MEDIUM";4744;0;""
48327;"2009-08-10";"NOT SPECIFIED";3789;0;""
48353;"2012-12-15";"NOT SPECIFIED";4745;0;""
48354;"2011-04-20";"MEDIUM";5049;0;""
48357;"2009-03-28";"NOT SPECIFIED";1612;0;""
48385;"2009-09-18";"MEDIUM";5472;0;""
48388;"2009-08-09";"HIGH";572;0;""
48391;"2010-10-29";"NOT SPECIFIED";3743;0;""
48416;"2009-07-06";"NOT SPECIFIED";5050;0;""
48420;"2009-10-11";"LOW";4746;0;""
48423;"2012-10-31";"HIGH";3464;0;""
48448;"2012-11-16";"LOW";3790;0;""
48452;"2010-10-09";"HIGH";845;0;""
48453;"2009-07-26";"MEDIUM";1770;0;""
48455;"2009-06-02";"CRITICAL";1854;0;""
48480;"2010-01-02";"CRITICAL";994;0;""
48483;"2009-12-10";"CRITICAL";2775;0;""
48484;"2010-06-23";"MEDIUM";662;0;""
48486;"2011-05-12";"HIGH";5327;0;""
48487;"2010-01-11";"LOW";2523;0;""
48512;"2011-08-03";"NOT SPECIFIED";4747;0;""
48515;"2011-12-20";"CRITICAL";2179;0;""
48518;"2009-04-02";"MEDIUM";1771;0;""
48544;"2011-05-16";"HIGH";3791;0;""
48548;"2011-03-26";"CRITICAL";2229;0;""
48576;"2012-12-01";"NOT SPECIFIED";1212;0;""
48577;"2012-07-08";"MEDIUM";4089;0;""
48609;"2010-02-24";"HIGH";4208;0;""
48614;"2012-05-31";"CRITICAL";995;0;""
48615;"2012-12-03";"LOW";1613;0;""
48641;"2011-12-05";"HIGH";4748;0;""
48642;"2010-02-01";"HIGH";1614;0;""
48643;"2012-10-18";"MEDIUM";4209;0;""
48672;"2012-12-26";"HIGH";4749;0;""
48673;"2012-04-26";"NOT SPECIFIED";5007;0;""
48704;"2012-01-09";"HIGH";3991;0;""
48706;"2012-10-30";"LOW";1956;0;""
48709;"2011-08-28";"HIGH";4750;0;""
48710;"2009-11-25";"MEDIUM";1615;0;""
48742;"2012-04-17";"NOT SPECIFIED";5008;0;""
48772;"2009-05-12";"MEDIUM";996;0;""
48773;"2009-01-15";"MEDIUM";2946;0;""
48774;"2012-08-09";"HIGH";2524;0;""
48775;"2009-09-06";"LOW";5328;0;""
48800;"2010-10-22";"NOT SPECIFIED";997;0;""
48801;"2012-10-13";"HIGH";5228;0;""
48803;"2012-11-09";"CRITICAL";4931;0;""
48832;"2010-05-05";"HIGH";4751;0;""
48836;"2009-02-14";"CRITICAL";4752;0;""
48837;"2011-07-18";"NOT SPECIFIED";3465;0;""
48839;"2010-07-10";"CRITICAL";284;0;""
48868;"2012-06-13";"NOT SPECIFIED";3915;0;""
48896;"2009-10-28";"CRITICAL";3106;0;""
48900;"2009-03-22";"NOT SPECIFIED";3792;0;""
48902;"2012-10-23";"MEDIUM";2947;0;""
48929;"2009-10-22";"HIGH";1855;0;""
48931;"2009-06-17";"LOW";998;0;""
48935;"2010-01-07";"LOW";4753;0;""
48961;"2009-07-21";"NOT SPECIFIED";2776;0;""
48963;"2010-10-19";"NOT SPECIFIED";1957;0;""
48993;"2012-05-31";"LOW";3466;0;""
48994;"2010-10-22";"NOT SPECIFIED";1856;0;""
48998;"2009-02-16";"LOW";5009;0;""
49026;"2011-03-07";"LOW";4754;0;""
49027;"2011-04-11";"HIGH";4932;0;""
49029;"2012-05-20";"HIGH";459;0;""
49056;"2009-10-01";"HIGH";2230;0;""
49059;"2009-09-20";"MEDIUM";573;0;""
49062;"2012-04-11";"LOW";3188;0;""
49088;"2009-09-23";"CRITICAL";846;0;""
49094;"2012-09-03";"CRITICAL";1616;0;""
49123;"2009-02-25";"HIGH";3467;0;""
49125;"2009-03-29";"NOT SPECIFIED";1617;0;""
49126;"2011-07-10";"LOW";999;0;""
49153;"2012-07-28";"MEDIUM";663;0;""
49154;"2009-03-06";"MEDIUM";285;0;""
49155;"2010-09-18";"LOW";3992;0;""
49189;"2011-01-15";"CRITICAL";1117;0;""
49190;"2012-12-11";"HIGH";3007;0;""
49216;"2009-03-19";"HIGH";460;0;""
49218;"2010-06-04";"LOW";5329;0;""
49220;"2011-08-13";"CRITICAL";3468;0;""
49221;"2010-07-03";"NOT SPECIFIED";2948;0;""
49223;"2011-10-02";"MEDIUM";847;0;""
49255;"2012-06-22";"HIGH";2949;0;""
49283;"2009-12-11";"HIGH";1000;0;""
49312;"2011-02-21";"CRITICAL";1958;0;""
49313;"2009-10-04";"MEDIUM";3029;0;""
49319;"2011-08-25";"LOW";3793;0;""
49344;"2012-12-30";"LOW";3686;0;""
49346;"2011-05-05";"NOT SPECIFIED";3620;0;""
49349;"2011-06-01";"HIGH";1772;0;""
49350;"2012-08-22";"HIGH";2777;0;""
49351;"2012-03-30";"LOW";3687;0;""
49380;"2012-05-04";"MEDIUM";4210;0;""
49381;"2012-12-13";"NOT SPECIFIED";2525;0;""
49409;"2011-08-16";"HIGH";3469;0;""
49412;"2009-03-07";"CRITICAL";664;0;""
49441;"2009-09-27";"MEDIUM";1001;0;""
49442;"2012-08-09";"HIGH";5330;0;""
49443;"2011-01-23";"HIGH";2319;0;""
49472;"2010-07-16";"LOW";1959;0;""
49477;"2011-11-29";"MEDIUM";3030;0;""
49479;"2011-07-27";"MEDIUM";3470;0;""
49504;"2009-11-16";"NOT SPECIFIED";3993;0;""
49505;"2009-01-21";"CRITICAL";2778;0;""
49510;"2012-03-20";"CRITICAL";574;0;""
49511;"2009-04-20";"HIGH";3688;0;""
49538;"2010-03-17";"LOW";1618;0;""
49541;"2009-01-16";"MEDIUM";3189;0;""
49575;"2010-12-16";"HIGH";2950;0;""
49600;"2011-03-07";"LOW";3471;0;""
49601;"2011-01-26";"LOW";1002;0;""
49602;"2012-03-08";"NOT SPECIFIED";5473;0;""
49607;"2009-05-04";"MEDIUM";4211;0;""
49634;"2012-03-23";"NOT SPECIFIED";575;0;""
49638;"2010-08-07";"MEDIUM";3794;0;""
49666;"2009-08-06";"LOW";2526;0;""
49668;"2009-12-02";"LOW";1773;0;""
49730;"2009-01-04";"HIGH";1619;0;""
49735;"2009-09-23";"NOT SPECIFIED";3621;0;""
49760;"2011-10-01";"MEDIUM";3916;0;""
49761;"2011-01-24";"NOT SPECIFIED";665;0;""
49762;"2011-06-15";"HIGH";2527;0;""
49763;"2011-02-13";"CRITICAL";1003;0;""
49764;"2010-10-03";"LOW";4307;0;""
49767;"2010-11-08";"CRITICAL";5123;0;""
49797;"2011-03-08";"NOT SPECIFIED";2779;0;""
49798;"2012-12-08";"CRITICAL";5051;0;""
49799;"2009-08-24";"HIGH";3190;0;""
49824;"2011-03-22";"HIGH";2320;0;""
49828;"2011-08-30";"MEDIUM";3191;0;""
49830;"2009-07-09";"CRITICAL";3107;0;""
49831;"2010-08-23";"CRITICAL";2528;0;""
49862;"2012-09-12";"NOT SPECIFIED";4212;0;""
49889;"2012-12-12";"CRITICAL";3031;0;""
49891;"2009-09-12";"NOT SPECIFIED";1960;0;""
49892;"2011-02-10";"LOW";2529;0;""
49921;"2011-02-17";"LOW";286;0;""
49924;"2011-05-25";"CRITICAL";1620;0;""
49925;"2010-01-22";"HIGH";4755;0;""
49927;"2012-07-20";"NOT SPECIFIED";1004;0;""
49952;"2011-11-19";"HIGH";287;0;""
49953;"2012-03-17";"NOT SPECIFIED";4090;0;""
49954;"2012-02-27";"CRITICAL";5229;0;""
49984;"2009-05-11";"LOW";1961;0;""
49986;"2010-10-14";"CRITICAL";1118;0;""
49987;"2011-01-19";"HIGH";848;0;""
49988;"2010-12-20";"HIGH";2530;0;""
49989;"2010-04-26";"NOT SPECIFIED";2980;0;""
49990;"2009-09-05";"NOT SPECIFIED";461;0;""
50016;"2009-04-05";"HIGH";3994;0;""
50017;"2012-11-20";"LOW";2780;0;""
50048;"2010-01-18";"HIGH";1005;0;""
50051;"2009-10-04";"MEDIUM";1268;0;""
50054;"2010-09-06";"NOT SPECIFIED";3192;0;""
50055;"2012-10-18";"MEDIUM";3795;0;""
50081;"2009-11-03";"NOT SPECIFIED";462;0;""
50083;"2011-04-08";"NOT SPECIFIED";2781;0;""
50087;"2010-05-15";"NOT SPECIFIED";3622;0;""
50117;"2011-06-03";"CRITICAL";288;0;""
50118;"2010-03-18";"NOT SPECIFIED";4308;0;""
50144;"2012-06-07";"CRITICAL";2951;0;""
50145;"2011-02-26";"HIGH";3995;0;""
50146;"2010-08-09";"NOT SPECIFIED";5474;0;""
50147;"2009-10-08";"MEDIUM";3917;0;""
50148;"2012-02-01";"MEDIUM";5475;0;""
50181;"2012-05-30";"HIGH";2952;0;""
50183;"2010-05-24";"HIGH";4309;0;""
50208;"2011-01-22";"MEDIUM";849;0;""
50209;"2010-09-10";"HIGH";4213;0;""
50210;"2010-07-19";"LOW";576;0;""
50242;"2010-07-19";"NOT SPECIFIED";3472;0;""
50246;"2010-08-18";"MEDIUM";5010;0;""
50275;"2009-12-05";"MEDIUM";3473;0;""
50276;"2011-02-14";"NOT SPECIFIED";2057;0;""
50278;"2010-05-25";"HIGH";289;0;""
50304;"2010-01-31";"CRITICAL";3918;0;""
50306;"2011-05-20";"MEDIUM";1621;0;""
50307;"2010-10-15";"LOW";2782;0;""
50308;"2012-10-18";"LOW";2531;0;""
50309;"2011-03-15";"LOW";1774;0;""
50310;"2009-08-15";"MEDIUM";666;0;""
50336;"2009-11-04";"NOT SPECIFIED";1119;0;""
50337;"2009-04-16";"NOT SPECIFIED";4756;0;""
50338;"2009-03-23";"NOT SPECIFIED";850;0;""
50370;"2012-11-06";"CRITICAL";3193;0;""
50373;"2009-07-02";"CRITICAL";1120;0;""
50374;"2009-05-30";"NOT SPECIFIED";290;0;""
50403;"2012-05-12";"NOT SPECIFIED";3474;0;""
50404;"2011-03-26";"HIGH";463;0;""
50405;"2011-07-02";"MEDIUM";3475;0;""
50432;"2009-06-07";"LOW";4214;0;""
50433;"2012-01-19";"CRITICAL";1269;0;""
50464;"2011-09-27";"CRITICAL";3476;0;""
50465;"2011-03-11";"MEDIUM";3477;0;""
50466;"2012-06-28";"CRITICAL";3623;0;""
50469;"2010-06-19";"NOT SPECIFIED";3478;0;""
50470;"2010-08-23";"LOW";5052;0;""
50471;"2012-01-03";"LOW";1962;0;""
50499;"2011-10-12";"NOT SPECIFIED";1006;0;""
50500;"2011-09-06";"LOW";4215;0;""
50501;"2009-05-29";"HIGH";3624;0;""
50503;"2012-11-21";"MEDIUM";577;0;""
50532;"2012-08-14";"MEDIUM";3996;0;""
50533;"2011-05-31";"NOT SPECIFIED";1184;0;""
50563;"2011-07-16";"HIGH";5230;0;""
50564;"2012-03-02";"HIGH";1121;0;""
50565;"2012-08-30";"HIGH";291;0;""
50566;"2011-09-07";"NOT SPECIFIED";1622;0;""
50567;"2012-02-05";"MEDIUM";2180;0;""
50594;"2010-05-17";"LOW";5476;0;""
50625;"2009-04-23";"MEDIUM";5331;0;""
50626;"2009-10-20";"MEDIUM";4216;0;""
50656;"2009-10-25";"CRITICAL";4757;0;""
50657;"2011-12-18";"HIGH";4217;0;""
50663;"2010-11-09";"CRITICAL";2783;0;""
50688;"2011-12-16";"CRITICAL";292;0;""
50692;"2010-09-17";"HIGH";2532;0;""
50721;"2012-02-27";"HIGH";1270;0;""
50725;"2010-11-23";"MEDIUM";2533;0;""
50726;"2011-10-31";"LOW";5477;0;""
50754;"2009-12-09";"NOT SPECIFIED";293;0;""
50756;"2010-09-09";"NOT SPECIFIED";3919;0;""
50758;"2012-07-12";"MEDIUM";1271;0;""
50759;"2010-03-19";"LOW";2231;0;""
50784;"2012-02-10";"HIGH";464;0;""
50786;"2009-10-12";"LOW";4310;0;""
50789;"2011-03-12";"NOT SPECIFIED";3479;0;""
50790;"2011-07-16";"CRITICAL";5478;0;""
50816;"2009-03-27";"HIGH";578;0;""
50818;"2012-10-06";"MEDIUM";3625;0;""
50822;"2012-02-07";"MEDIUM";4933;0;""
50823;"2009-07-21";"LOW";1623;0;""
50849;"2012-10-04";"LOW";5332;0;""
50850;"2009-05-06";"CRITICAL";465;0;""
50852;"2011-06-12";"MEDIUM";3626;0;""
50854;"2011-12-17";"CRITICAL";1624;0;""
50882;"2010-08-31";"HIGH";5231;0;""
50883;"2012-06-01";"LOW";1272;0;""
50914;"2012-07-03";"CRITICAL";294;0;""
50917;"2009-07-21";"LOW";2784;0;""
50945;"2011-01-07";"CRITICAL";851;0;""
50949;"2011-02-04";"MEDIUM";1122;0;""
50950;"2012-12-30";"NOT SPECIFIED";4758;0;""
50977;"2012-06-11";"LOW";4759;0;""
50978;"2012-03-31";"HIGH";4311;0;""
50981;"2009-08-04";"CRITICAL";2785;0;""
50982;"2012-04-16";"HIGH";2534;0;""
50983;"2011-06-28";"CRITICAL";4312;0;""
51008;"2011-08-20";"HIGH";2535;0;""
51009;"2011-11-05";"NOT SPECIFIED";3194;0;""
51011;"2010-06-06";"LOW";4760;0;""
51041;"2010-07-29";"HIGH";1007;0;""
51044;"2012-01-18";"LOW";3480;0;""
51047;"2009-04-10";"MEDIUM";2321;0;""
51072;"2009-10-02";"CRITICAL";667;0;""
51073;"2010-05-14";"NOT SPECIFIED";579;0;""
51075;"2010-11-23";"NOT SPECIFIED";466;0;""
51107;"2012-09-25";"NOT SPECIFIED";2058;0;""
51109;"2012-11-08";"HIGH";1625;0;""
51111;"2012-02-09";"NOT SPECIFIED";1857;0;""
51140;"2012-09-14";"LOW";2786;0;""
51169;"2010-12-24";"HIGH";295;0;""
51171;"2010-06-21";"HIGH";4761;0;""
51175;"2012-08-14";"HIGH";4218;0;""
51200;"2011-11-18";"MEDIUM";5011;0;""
51201;"2011-12-16";"HIGH";3920;0;""
51202;"2012-04-13";"HIGH";4219;0;""
51203;"2011-12-21";"HIGH";1963;0;""
51205;"2012-12-10";"HIGH";2787;0;""
51233;"2009-12-09";"LOW";1964;0;""
51237;"2012-03-10";"MEDIUM";2788;0;""
51239;"2012-02-23";"LOW";5124;0;""
51266;"2009-03-25";"NOT SPECIFIED";3997;0;""
51267;"2012-05-03";"LOW";4762;0;""
51269;"2012-01-12";"HIGH";5125;0;""
51269;"2012-01-12";"CRITICAL";5126;0;""
51271;"2010-10-25";"HIGH";5012;0;""
51297;"2012-11-11";"LOW";5013;0;""
51300;"2011-10-15";"MEDIUM";4091;0;""
51302;"2011-08-24";"NOT SPECIFIED";3481;0;""
51328;"2010-10-26";"LOW";1008;0;""
51333;"2012-10-04";"NOT SPECIFIED";1009;0;""
51360;"2011-06-20";"MEDIUM";3796;0;""
51361;"2011-03-18";"LOW";1123;0;""
51361;"2011-03-18";"CRITICAL";1124;0;""
51362;"2010-02-22";"MEDIUM";4763;0;""
51365;"2012-08-07";"HIGH";1010;0;""
51392;"2009-11-12";"MEDIUM";3482;0;""
51395;"2010-06-09";"LOW";1626;0;""
51424;"2012-01-09";"NOT SPECIFIED";5479;0;""
51426;"2010-12-01";"MEDIUM";3998;0;""
51461;"2011-02-10";"NOT SPECIFIED";467;0;""
51462;"2011-06-22";"MEDIUM";852;0;""
51463;"2011-12-17";"LOW";2536;0;""
51488;"2010-05-02";"HIGH";4220;0;""
51489;"2012-03-03";"CRITICAL";4764;0;""
51493;"2011-07-06";"LOW";4765;0;""
51494;"2011-08-03";"CRITICAL";853;0;""
51524;"2010-03-14";"MEDIUM";1273;0;""
51525;"2011-11-07";"CRITICAL";854;0;""
51553;"2011-11-27";"NOT SPECIFIED";5232;0;""
51554;"2009-03-26";"MEDIUM";3921;0;""
51556;"2012-10-27";"HIGH";2232;0;""
51557;"2011-10-31";"HIGH";5333;0;""
51558;"2010-03-29";"NOT SPECIFIED";468;0;""
51559;"2012-03-04";"LOW";1627;0;""
51584;"2010-10-17";"CRITICAL";580;0;""
51619;"2009-09-02";"NOT SPECIFIED";2789;0;""
51620;"2012-03-08";"MEDIUM";2233;0;""
51623;"2009-01-13";"CRITICAL";2181;0;""
51648;"2012-01-01";"LOW";668;0;""
51650;"2011-06-01";"HIGH";3483;0;""
51652;"2011-04-09";"NOT SPECIFIED";3484;0;""
51687;"2011-09-11";"LOW";4092;0;""
51713;"2011-03-19";"NOT SPECIFIED";2790;0;""
51714;"2009-09-05";"NOT SPECIFIED";4934;0;""
51747;"2012-07-05";"MEDIUM";1185;0;""
51777;"2011-02-19";"MEDIUM";1011;0;""
51780;"2010-07-24";"LOW";1125;0;""
51783;"2011-11-11";"MEDIUM";2059;0;""
51813;"2012-12-21";"NOT SPECIFIED";1628;0;""
51814;"2010-09-24";"CRITICAL";1012;0;""
51815;"2009-05-26";"LOW";4935;0;""
51842;"2011-11-28";"LOW";5014;0;""
51872;"2012-04-23";"MEDIUM";5480;0;""
51873;"2009-05-06";"HIGH";4221;0;""
51876;"2012-03-06";"CRITICAL";3485;0;""
51879;"2010-08-24";"NOT SPECIFIED";581;0;""
51906;"2011-09-01";"HIGH";4936;0;""
51937;"2009-02-27";"HIGH";1629;0;""
51938;"2011-05-17";"LOW";296;0;""
51940;"2012-10-17";"HIGH";1126;0;""
51943;"2009-04-24";"HIGH";2537;0;""
51968;"2009-09-05";"MEDIUM";5015;0;""
51969;"2011-09-04";"HIGH";4766;0;""
51970;"2012-01-11";"NOT SPECIFIED";297;0;""
51971;"2011-10-03";"NOT SPECIFIED";298;0;""
51974;"2011-01-26";"HIGH";4093;0;""
51975;"2009-12-18";"LOW";1013;0;""
52002;"2009-06-04";"HIGH";4313;0;""
52003;"2012-02-18";"LOW";4767;0;""
52006;"2009-06-24";"MEDIUM";2060;0;""
52007;"2012-04-14";"MEDIUM";2791;0;""
52035;"2009-11-27";"HIGH";669;0;""
52039;"2012-08-02";"CRITICAL";2538;0;""
52068;"2012-01-13";"NOT SPECIFIED";3627;0;""
52070;"2009-12-01";"NOT SPECIFIED";3486;0;""
52071;"2011-11-27";"NOT SPECIFIED";1127;0;""
52098;"2010-03-10";"MEDIUM";1630;0;""
52102;"2010-09-12";"MEDIUM";1631;0;""
52128;"2010-11-22";"NOT SPECIFIED";4937;0;""
52130;"2012-09-05";"LOW";469;0;""
52135;"2010-03-24";"LOW";1632;0;""
52160;"2011-07-03";"CRITICAL";3487;0;""
52162;"2011-11-01";"NOT SPECIFIED";1633;0;""
52164;"2012-04-13";"NOT SPECIFIED";2792;0;""
52193;"2010-03-05";"NOT SPECIFIED";299;0;""
52194;"2010-12-11";"CRITICAL";2182;0;""
52195;"2011-10-26";"NOT SPECIFIED";1965;0;""
52196;"2010-01-30";"NOT SPECIFIED";4768;0;""
52197;"2012-08-04";"CRITICAL";3922;0;""
52199;"2011-01-26";"MEDIUM";5233;0;""
52225;"2012-04-12";"CRITICAL";1014;0;""
52227;"2009-02-12";"MEDIUM";4314;0;""
52230;"2012-08-30";"CRITICAL";5481;0;""
52256;"2010-11-04";"NOT SPECIFIED";1634;0;""
52258;"2009-02-10";"LOW";3488;0;""
52261;"2011-04-21";"NOT SPECIFIED";4315;0;""
52288;"2011-08-10";"HIGH";582;0;""
52290;"2012-05-21";"LOW";2539;0;""
52291;"2009-10-29";"CRITICAL";2183;0;""
52292;"2010-10-03";"NOT SPECIFIED";4769;0;""
52293;"2011-04-15";"HIGH";5234;0;""
52320;"2012-09-24";"LOW";5080;0;""
52321;"2011-11-05";"HIGH";300;0;""
52322;"2010-02-02";"LOW";1274;0;""
52324;"2012-06-29";"NOT SPECIFIED";2953;0;""
52325;"2012-07-14";"NOT SPECIFIED";1301;0;""
52326;"2010-08-04";"LOW";670;0;""
52327;"2011-12-20";"MEDIUM";1775;0;""
52357;"2009-09-03";"NOT SPECIFIED";5081;0;""
52386;"2009-01-05";"HIGH";301;0;""
52389;"2011-10-21";"CRITICAL";3108;0;""
52391;"2009-12-12";"HIGH";1635;0;""
52416;"2009-01-31";"NOT SPECIFIED";3032;0;""
52419;"2012-09-18";"HIGH";3689;0;""
52423;"2011-04-11";"CRITICAL";4770;0;""
52448;"2010-09-10";"NOT SPECIFIED";4771;0;""
52480;"2010-07-27";"NOT SPECIFIED";2540;0;""
52482;"2011-01-31";"CRITICAL";470;0;""
52486;"2011-01-04";"NOT SPECIFIED";2541;0;""
